listing_id,mean,var,count
729409,0.817188888888889,0.16695499487179483,27
741699,0.8667207253886011,0.0732727272765544,193
748526,0.8627833333333331,0.02713967032128513,84
752483,0.8393767123287668,0.037658821109116655,146
755613,0.90884375,0.018588318947784812,80
757840,0.8958034965034972,0.03251486728597722,286
760471,0.8515256410256412,0.052235488798920385,39
769213,0.9030605392156862,0.029499220232632378,408
777159,0.8517647058823529,0.062309999928698755,34
784579,0.9927,,1
785830,0.8856333333333333,0.04202587866666666,6
788146,0.957111111111111,0.0014593741025641044,27
789229,0.8298684684684684,0.06124815890581491,111
790860,0.7620454545454546,0.09160447072727272,11
793629,0.8654163424124511,0.06699974285688226,257
794633,0.8801030549898171,0.03198866539881127,491
797358,0.8794722580645165,0.04816697993967323,155
803902,0.9632571428571429,0.0017978180219780197,14
808134,0.823255072463768,0.08433410251065646,69
828298,0.8002510638297872,0.057173187335800194,47
841140,0.9484923076923077,0.0038756857692307726,13
841274,0.901917647058824,0.07585677216074546,102
844939,0.7911657534246574,0.10433236422754948,73
846763,0.9184063492063493,0.012779602862263192,63
877203,0.7853532258064516,0.14459432843204653,62
879181,0.7728675675675677,0.11761302112550906,74
890677,0.8448947916666664,0.07438703018311402,96
902609,0.8790555555555555,0.03821203935443826,180
904057,0.9006107255520501,0.032011013682066866,317
909102,0.8974625000000002,0.04809101594339623,160
931785,0.8223894736842107,0.05376895428771931,76
934123,0.8396861111111109,0.018720351515873004,36
935432,0.9133368421052632,0.004985590233918133,19
935671,0.705349438202247,0.17410665320990806,89
936177,0.8314093749999998,0.018995011199596765,32
942490,0.8618754237288134,0.04530033725409239,118
945833,0.9629666666666666,0.0004348233333333336,3
948077,0.8949637992831546,0.028471421166808494,279
953595,0.8717510948905108,0.049829950899527686,137
955506,0.8350642857142855,0.053476147717770046,42
973859,0.8178852017937216,0.06568861378903568,223
977722,0.8335382113821139,0.06020030451152874,123
993804,0.932625,0.00033858916666666667,4
995443,0.863137777777778,0.03141336967676767,45
1000883,0.8777135714285713,0.04727222449075027,140
1002835,0.74818064516129,0.1391192356848229,62
1003890,0.7843417582417581,0.07305676178252685,182
1009838,0.8497582417582412,0.05551888564993014,182
1012003,0.9482548387096773,0.0022186585591397845,31
1022135,0.7122666666666667,0.17209289,9
1023693,0.91592149122807,0.023799149976621043,228
1030411,0.9706400000000001,0.001345803000000002,5
1039766,0.8583776223776217,0.03993932637467795,286
1042022,0.8681679487179487,0.05364975557774845,234
1043194,0.8335021276595745,0.0677466371692877,47
1048798,0.8883714859437748,0.03608312124012176,249
1084117,0.83099375,0.02881790462499999,16
1090307,0.9283562500000003,0.03396474468503938,128
1090449,0.8853025179856117,0.03675850544490041,278
1097520,0.901002617801047,0.05448825920363736,191
1097766,0.8710231292517009,0.033832290146305094,147
1100686,0.8696438848920862,0.06814984622600839,278
1110749,0.8355209386281588,0.07527688173389843,277
1112092,0.9142902439024388,0.02800374590243903,41
1114695,0.8465333333333334,0.04973277242937853,60
1121599,0.8286830459770113,0.06165411553305845,348
1121819,0.7155884615384613,0.19463643765734265,78
1122236,0.8696785714285717,0.036374167824967815,112
1125116,0.6272749999999999,0.2752640993333333,16
1136522,0.7717117647058823,0.09661622610294117,17
1136984,0.7695178743961355,0.10311881380516867,207
1141226,0.8878102040816326,0.022551909268707485,49
1142039,0.8982933333333335,0.0314320929090909,45
1145148,0.88686,0.06292402257142857,15
1145941,0.8507664804469272,0.06729043729709376,179
1146966,0.8552504237288134,0.055385271872160115,236
1157083,0.8294619047619048,0.07431434973286875,42
1159111,0.7915276595744678,0.1140163166460764,94
1159226,0.7912456140350879,0.11168991038220553,57
1163345,0.7755654654654657,0.10389593094232781,333
1171574,0.8770129287598943,0.06651527726626742,379
1175308,0.9517727272727273,0.0016113481818181802,11
1175464,0.7917660377358491,0.09366822113207546,53
1184846,0.9077120000000002,0.030457453772972962,75
1190224,0.7512076923076922,0.12352052793846152,26
1190571,0.793696,0.0317914954,25
1198799,0.9188419354838709,0.03572059584946235,31
1200083,0.8066375,0.0584681585,16
1205666,0.870835379061372,0.06410570077277249,277
1209447,0.82569,0.08436952766666665,10
1219691,0.9109240740740745,0.038224412428371775,54
1220471,0.9494833333333333,0.0009432256666666704,6
1220816,0.867207142857143,0.04554674649350649,56
1246769,0.8633787878787876,0.04563356295293364,330
1252740,0.9027117647058829,0.02829361217618081,204
1255787,0.8400785714285713,0.06622228796703297,14
1256892,0.8929780219780222,0.035827808243579624,182
1260259,0.902240816326531,0.03029499501788344,98
1263470,0.9278142857142857,0.009649391428571427,7
1273432,0.8523538461538462,0.12971587298461537,26
1279660,0.9017320754716975,0.029205598779927042,477
1289082,0.7440866666666667,0.11244993981920905,60
1298827,0.7639081081081079,0.11738964965465465,37
1301535,0.8692465116279069,0.043373018574223,215
1307898,0.9547346153846157,0.004139251953846151,26
1309666,0.7561142857142856,0.11256774142857141,7
1313448,0.88616,0.020275452999999992,5
1349175,0.9050351744186043,0.033824451091514676,344
1351716,0.8492538095238097,0.05464183120551381,210
1355094,0.8412394904458597,0.05533957458435406,157
1356339,0.8381406015037594,0.06958242182387789,133
1356730,0.9078199999999998,0.019552646999999996,5
1371152,0.7257615384615386,0.10868521574660638,52
1407502,0.9272476190476191,0.009100803619047616,21
1416279,0.9167478260869565,0.019402559884910485,69
1416592,0.9102,,1
1422036,0.8926279069767442,0.02970232063122924,43
1427103,0.8468631818181815,0.055342915578870916,220
1432713,0.8560932500000004,0.05396197571873437,400
1439237,0.8834606741573037,0.04642494400408578,89
1450262,0.8891794871794869,0.017998910620782727,39
1455269,0.8762505747126437,0.060446206560361405,174
1461971,0.9295916666666666,0.006526915378787879,12
1472532,0.855004811715481,0.03178198192648441,478
1483944,0.8336241610738251,0.07818936792581176,149
1484595,0.6569565217391304,0.08598191529644268,23
1493349,0.6760657142857145,0.20457580761344543,35
1494828,0.8534879069767451,0.06313019106802874,215
1494986,0.8945596491228068,0.018204815879521812,114
1500353,0.9034166666666668,0.042573888405797095,24
1508672,0.5805357142857143,0.3539783993956045,14
1511620,0.9045083333333332,0.01922786083333333,12
1520449,0.8133263157894737,0.06436343982456141,19
1520501,0.8223666666666666,0.05912567466666667,6
1520533,0.8205823529411763,0.052612224044117646,17
1520549,0.8810000000000001,0.0115694225,9
1520581,0.7860466666666667,0.23666402409523807,15
1531351,0.5778666666666668,0.19324007540229887,30
1531458,0.7294049180327868,0.1343475354754098,61
1534622,0.7249233333333334,0.14537601150574714,30
1537246,0.9469540983606558,0.0030839558579234968,61
1538865,0.7882783783783782,0.16652661451951956,37
1546870,0.7870499999999999,0.09916664735294117,18
1556170,0.8347300884955751,0.05708485212231355,113
1561256,0.8631994350282484,0.04077457562467899,177
1562643,0.8378818181818182,0.05253405447811447,55
1579615,0.887749668874172,0.029426327049889605,151
1583047,0.7916000000000001,0.066073535,9
1588658,0.8816695652173913,0.04259917039525691,23
1588941,0.8771912500000003,0.022506842580696202,80
1588992,0.8346178571428574,0.03260808274131273,112
1589681,0.7990493212669678,0.058413957783628165,221
1589732,0.5203782608695653,0.2985634517786561,23
1593991,0.7977804347826085,0.15148504338647345,46
1594219,0.8132986842105264,0.10554304226491228,76
1594313,0.8173973684210525,0.06643809732631582,76
1599010,0.7646200000000001,0.055051561777777765,10
1599856,0.8565435643564355,0.04713687524818045,303
1602421,0.8222038961038959,0.0752531019583049,77
1603408,0.6652545454545455,0.18657213130681813,33
1609922,0.8504882352941179,0.09175582591800358,34
1614502,0.8766239999999993,0.047116205191946314,150
1618842,0.90707435897436,0.028162021912771028,312
1628210,0.8376153846153847,0.03202231974358976,13
1629525,0.9267000000000001,0.00036449999999999916,2
1647216,0.6673399999999999,0.09642880568421054,20
1652097,0.8109072164948454,0.06304507421821305,97
1652107,0.7198817120622567,0.11644760860955737,257
1684236,0.849541614906832,0.04901158344487578,161
1686930,0.8512370370370368,0.0757629688833815,270
1687322,0.7870290322580646,0.10034790412903223,31
1696015,0.6940935483870969,0.25344768662365597,31
1696194,0.8096369565217394,0.1308428632705314,46
1696389,0.9622,,1
1702092,0.9259599999999999,0.00685372114285714,15
1715582,0.9448791666666665,0.006820790195035459,48
1716901,0.8171817073170733,0.10023957287112314,82
1722493,0.9317039999999999,0.013207417066666664,25
1732441,0.8934286713286711,0.04335506614399688,143
1737244,0.8574333333333333,0.04891557371428573,36
1739843,0.7961894736842104,0.11044981654970759,19
1747356,0.8131999999999999,0.02580991999999998,2
1750681,0.7700224719101126,0.12175932676119643,356
1758935,0.7794475633528266,0.12052693460830904,513
1762354,0.9222763157894739,0.014717086721194875,38
1763809,0.7916031372549023,0.08231966329720553,255
1764100,0.7610075000000001,0.06579763096794869,40
1772119,0.9272043010752685,0.04325527835977914,186
1773803,0.6946888489208635,0.16795073586798429,278
1775016,0.8423953405017918,0.05883501648900234,279
1781723,0.8922325396825398,0.03549839453269841,126
1781873,0.8757264150943393,0.051172247867026024,106
1782140,0.8677730769230769,0.052032898552911176,182
1796217,0.8576999999999997,0.04358629111111113,46
1796302,0.9094159999999998,0.06346375663908048,175
1796861,0.8071555555555553,0.09554198306729265,72
1797207,0.781712,0.08332824755675673,75
1802663,0.9081918032786883,0.020152344932444593,183
1807936,0.717029411764706,0.24730336345588239,17
1815304,0.8528562318840577,0.059098272468318176,345
1815472,0.7737315789473689,0.1064101018150949,342
1817878,0.6891184466019418,0.10047675230344563,103
1820794,0.8762523510971778,0.0931222736343921,319
1826155,0.9371334905660377,0.023154642617142097,212
1827586,0.8911387096774195,0.035662961118279574,31
1828232,0.9653750000000001,0.000306062142857142,8
1836106,0.6732315789473684,0.2008942856140351,19
1851863,0.9083292682926825,0.01583170712195122,41
1872885,0.9083000000000002,0.017391571428571423,15
1880734,0.96004,0.0010397646315789483,20
1900698,0.841683236994219,0.05759646256620518,173
1901706,0.9277928571428569,0.005817669459930307,42
1905473,0.6526142857142857,0.20371801809523812,7
1909058,0.886110655737705,0.0670165928607235,122
1914051,0.8560058064516126,0.06853850873229993,155
1925661,0.8823032967032961,0.027641434322344307,91
1928010,0.8498249307479225,0.05319893487673133,361
1930766,0.9857,,1
1935439,0.6012,0.5229325666666668,4
1940787,0.9387571428571427,0.004115189523809522,7
1950012,0.8733882352941174,0.04300835016042781,34
1956094,0.8527365853658535,0.0470727341463414,287
1956274,0.909329220779221,0.030032685480434588,154
1956553,0.8875728260869564,0.03209927474796942,92
1961950,0.875198260869565,0.035494886839054135,115
1976382,0.8311464788732391,0.0946125928088531,71
1978743,0.9100474137931036,0.03546163190629684,116
1983713,0.8715390243902441,0.05023681943902438,41
1984692,0.8737,0.018526734999999992,5
2011193,0.6441,0.20291531999999998,4
2020505,0.9192688679245281,0.035711870164420484,106
2026794,0.9049189573459719,0.02878643830557436,211
2027236,0.8577066390041493,0.05878503945573996,241
2032805,0.9210866666666667,0.024704242371364652,150
2033191,0.8930822033898306,0.05899812096262494,118
2034287,0.8997645161290324,0.0338557863655914,31
2037250,0.883786274509804,0.02068004880784313,51
2069917,0.7986965517241379,0.05408950454930428,58
2071305,0.9693055555555556,0.0005762734967320266,18
2075094,0.8992897959183673,0.02762557468537416,49
2084173,0.48785000000000006,0.22250615961538467,14
2112625,0.9174250000000002,0.010366919593023249,44
2130652,0.8055633620689657,0.09046155168215404,232
2135497,0.982225,0.00015342785714285694,8
2149219,0.847035,0.0318043207948718,40
2150760,0.8287345794392522,0.049599505679774274,107
2158992,0.9702000000000001,0.0010579533333333333,7
2187563,0.850964705882353,0.03766404948200175,68
2187615,0.7979800000000001,0.042632087,5
2187906,0.7930854889589908,0.07169714194066204,317
2191161,0.8204941176470588,0.026154298088235297,17
2191633,0.5951722222222223,0.20330516800653597,18
2197168,0.9314615384615382,0.01193713980148884,156
2197982,0.8565430303030301,0.0839743603932003,165
2215336,0.8471534482758621,0.054244610952813056,58
2238105,0.9038000000000004,0.03019222745454546,111
2267862,0.6611,0.1928205,2
2268329,0.8342976470588233,0.06092841547058825,85
2277640,0.933725581395349,0.014179626396716815,86
2290987,0.9495,,1
2291123,0.9716,,1
2297917,0.8406768292682929,0.06832220822192112,82
2298775,0.8633794117647059,0.03562326285338016,68
2332949,0.8517847328244273,0.06715195407281271,131
2350464,0.873615,0.04953955818421052,20
2358140,0.7626499999999999,0.03744119844827585,30
2367298,0.8778448275862074,0.03797078612031646,232
2373176,0.8813906474820143,0.035644005056824093,139
2387605,0.8673124999999996,0.06682783702844311,168
2391699,0.8903073232323229,0.041996672832310455,396
2396734,0.8736288888888887,0.031146200504369545,90
2399736,0.8327695852534572,0.06578775444103091,217
2401341,0.9021,0.009940500000000001,2
2412633,0.8799631578947369,0.049223112456140354,19
2413338,0.8047942857142857,0.14308084173109245,35
2420878,0.9300124999999999,0.006757226964285716,8
2441908,0.9159153846153839,0.024340776429018125,247
2446384,0.9049387755102043,0.04570219200680272,49
2459519,0.9278882352941178,0.020395392584670227,34
2471659,0.8786162962962967,0.03142610263307176,270
2474569,0.8325686274509804,0.06409172299607842,51
2481189,0.9185980769230768,0.015439503491411505,104
2481869,0.8954025477707007,0.015643716531928798,157
2486612,0.7922379446640317,0.08028607379258422,253
2489339,0.813195833333333,0.058886917306338035,72
2492143,0.8801000000000001,0.011758881276595745,48
2493658,0.906489380530973,0.0180100625647914,113
2500188,0.8151982758620688,0.09540756157592258,58
2508065,0.9530800000000001,0.0023627669999999957,5
2516391,0.8817331360946745,0.03453571091927304,169
2520890,0.8956582417582419,0.025346956903540902,91
2522091,0.8924272727272727,0.036318837922077914,99
2526129,0.7390800000000001,0.3179603928888889,10
2536507,0.8604519886363637,0.05071613754589164,352
2556794,0.88614375,0.013503389291666671,16
2557712,0.8793185185185183,0.04915670644304683,54
2578855,0.8977357933579335,0.04322544926964603,271
2584354,0.77529,0.12253174713793104,30
2586350,0.8337159722222219,0.0893847124004468,144
2586642,0.7783806451612906,0.134001924209413,62
2593176,0.793502966101695,0.07491592914010096,236
2593263,0.8404119999999996,0.038209655703571425,225
2612399,0.8898061371841156,0.050572413259299946,277
2614238,0.9706299999999999,0.00012523566666666666,10
2614387,0.9031637209302331,0.03782922646630884,430
2620429,0.8810202247191008,0.035775055303708704,267
2628010,0.911103448275862,0.03221990034482757,29
2630912,0.88832,0.020994597,5
2638086,0.8840026315789477,0.06058418620910386,38
2642359,0.7857487288135593,0.08243578795582403,236
2660384,0.7670293814432992,0.10266451773915128,388
2670365,0.8811190871369297,0.04755059455082988,241
2683263,0.8543050000000001,0.04435188590677965,60
2686374,0.8608095516569197,0.04196597465468142,513
2687485,0.864938888888889,0.08011651663398693,18
2687487,0.8340658730158732,0.03611186466603175,126
2692126,0.9019408045977015,0.026484542776227523,174
2693672,0.7934379746835442,0.13143137289840962,79
2693700,0.8918360606060602,0.04431727021543702,330
2710274,0.9081578378378378,0.016518168538777904,185
2715623,0.8816689655172413,0.12100218864532021,29
2720963,0.8370090909090909,0.0796548609090909,11
2721526,0.9355666666666665,0.004952067878787881,12
2721575,0.8773029045643163,0.046912424949861684,241
2723368,0.8549410071942444,0.06549626055260144,139
2727808,0.9201983516483514,0.009610118616052455,182
2731253,0.9071510309278348,0.028878660750227034,194
2736961,0.8593034782608695,0.05723756191762011,115
2755730,0.883986936936937,0.02730222476071092,222
2760312,0.9116879032258064,0.014704876857124205,248
2762241,0.915730612244898,0.013165376335034012,49
2769088,0.49790666666666666,0.4085946749523809,15
2800448,0.719187692307692,0.15239726765865383,65
2804399,0.8432852459016394,0.048151993612021854,61
2809796,0.8437205128205125,0.048310392669838775,195
2818420,0.79325,0.08171580818181819,12
2830174,0.9166413793103448,0.025821286083743848,29
2847177,0.6493352941176472,0.17797216867647062,17
2868006,0.8451249999999999,0.07576554568181819,12
2875975,0.6363,0.30508333,3
2882641,0.8673418181818182,0.05579452099663302,55
2897897,0.834621212121212,0.08291366234848485,33
2905375,0.8150159090909092,0.0813187204386892,44
2919571,0.92165,0.008804645000000005,2
2923529,0.8698905405405398,0.03823860511373362,222
2931922,0.56634375,0.15769967995833334,16
2933877,0.8479769230769231,0.03393074287449393,39
2935486,0.8445439285714288,0.06372741265117765,280
2943860,0.8470369230769228,0.04782403424038462,65
2948548,0.6240576923076924,0.16065897053846157,26
2950213,0.8329390476190478,0.04607219701831501,105
2955782,0.7844430434782605,0.09723324272432121,230
2970666,0.8471916083916087,0.08078700654880329,143
2975717,0.9059499999999999,0.019377820631578935,96
2976798,0.8467169230769228,0.08510749506022659,130
2980762,0.8967047619047616,0.025463897049941918,42
2986056,0.8591666666666665,0.0030915426666666703,6
2989758,0.8495948863636364,0.047186007916558415,176
2994309,0.8958379679144388,0.021008008389396815,187
2995996,0.8340098039215686,0.07243414570196081,51
2998728,0.863089285714286,0.047926985546471616,84
3017298,0.9673666666666666,0.00040924333333333153,3
3021560,0.8463541666666666,0.11230277302536236,24
3022308,0.8183333333333334,0.004422743333333335,3
3022564,0.8756731382978729,0.03435186266319147,376
3033190,0.8185021739130434,0.06386110461060679,92
3038772,0.8479062068965518,0.061891403144732175,290
3040278,0.896564788732394,0.03755044617628031,284
3041619,0.9092349397590365,0.018762939374081678,83
3050140,0.9285146341463414,0.012553312128876844,82
3052151,0.6624511627906976,0.1434272387486157,43
3053237,0.9154894941634242,0.02452535438138376,257
3053269,0.801908695652174,0.0816172617004831,46
3061918,0.8898684210526315,0.037798551408250336,38
3085726,0.5860857142857142,0.31688529476190475,7
3120652,0.8671365217391308,0.030209923742181535,115
3121829,0.9244551724137932,0.004411088990147784,29
3124961,0.8316,,1
3143227,0.8253904593639573,0.060795680015036525,283
3155785,0.84568,0.028821312,5
3157738,0.843390909090909,0.07752089690909089,11
3158243,0.741704761904762,0.1003988463182346,42
3173186,0.6878296296296299,0.14841032891684136,54
3206305,0.8415197530864198,0.08952278681236102,162
3209633,0.8966397435897434,0.027170545377998345,156
3231382,0.0,,1
3237501,0.9194870967741935,0.03765771849462365,31
3238295,0.9357052631578946,0.02107193336466165,57
3242605,0.8557418848167537,0.06340851265748138,191
3245876,0.8868605166051658,0.03869849825010254,271
3246706,0.9084243902439022,0.03248284439024391,41
3250577,0.7952821428571429,0.06889630522486773,28
3254956,0.7450739130434781,0.14485241708212557,46
3258213,0.9244344262295078,0.03142630529508196,61
3258585,0.8791869918699189,0.06122100163268028,123
3263071,0.5265937500000001,0.2664437554435483,32
3263722,0.55212,0.2467951431428572,15
3269390,0.8940837719298248,0.028048624713463168,228
3273014,0.7377545454545456,0.18477336072727274,11
3273240,0.8593534482758617,0.04782364720539732,116
3282760,0.0,,1
3294804,0.8150958333333334,0.1755324569384058,24
3303376,0.8608028571428571,0.09634664984679088,70
3308979,0.8844859999999999,0.041059700412244896,50
3312406,0.884344214876033,0.037195379987140335,242
3324375,0.945,,1
3333971,0.761831413612566,0.11071001659589673,382
3334052,0.8535031746031744,0.04313957541540022,189
3340727,0.8690922480620152,0.024254963689437983,129
3345341,0.8529574074074072,0.058836514566736546,54
3372535,0.9146828947368422,0.06174909983684212,76
3379116,0.905302142857143,0.016741569132065787,140
3380159,0.8428282828282828,0.04171334204906205,99
3382533,0.8811577464788731,0.023802277209070022,142
3385421,0.9307406249999999,0.004513078618951609,32
