listing_id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,minimum_nights,maximum_nights,accommodates,bathrooms,bedrooms,beds,amenities_TV,amenities_Heating,amenities_Air conditioning,amenities_Breakfast,amenities_Laptop friendly workspace,amenities_Indoor fireplace,amenities_Iron,amenities_Hair dryer,amenities_Private entrance,amenities_Smoke detector,amenities_Carbon monoxide detector,amenities_First aid kit,amenities_Fire extinguisher,amenities_Lock on bedroom door,amenities_Pool,amenities_Kitchen,amenities_Washer,amenities_Dryer,amenities_Free parking on premises,amenities_Elevator,amenities_Hot tub,amenities_Gym,amenities_Pets allowed,amenities_Smoking allowed,amenities_Suitable for events,amenities_Pets live on this property,price,predicted_price,fall_price,spring_price,summer_price,winter_price,weekday_price,weekend_price,mean,var,count
18823333,Fairmount Park,West Seattle,47.55513,-122.38259,House,Entire home/apt,4,14,8,3.0,5.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,390.33294677734375,434.0,432.8484848484849,440.24786324786317,434.0,420.77039627039636,449.77777777777777,0.9563125,0.0038688955357142883,8
18825843,Westlake,Cascade,47.63128,-122.34067,Boat,Entire home/apt,1,2,2,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,154.44119262695312,185.0,185.0,185.0,185.0,185.0,185.0,0.7621600000000001,0.06924398868965513,30
18826945,Belltown,Downtown,47.61449,-122.34439,Apartment,Entire home/apt,2,5,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,145.25225830078125,119.6153846153846,118.99044776119402,115.0,123.0,119.10907003444315,119.19384615384615,0.142975,0.08176740249999999,4
18826999,Fremont,Other neighborhoods,47.65285,-122.34711,Apartment,Entire home/apt,1,1125,6,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,144.53536987304688,148.88461538461542,147.12121212121212,268.83190883190883,146.0,174.29137529137532,181.1274928774929,0.818725,0.029838745434782613,24
18827148,Minor,Central Area,47.61369000000001,-122.31072,Apartment,Entire home/apt,1,100,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,131.27334594726562,120.49230769230768,124.60545454545456,194.78860398860402,85.19615384615383,124.02657342657344,138.51468660968658,0.8385721804511278,0.05072197747778536,133
18828559,Alki,West Seattle,47.57588,-122.41839,Condominium,Private room,1,1125,2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,161.297607421875,249.0,249.0,249.0,249.0,249.0,249.0,0.3574833333333334,0.4753770616666666,6
18841912,Mid-Beacon Hill,Beacon Hill,47.55235,-122.31234,Apartment,Private room,2,7,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,47.44133377075195,45.32692307692307,37.965151515151526,34.915954415954424,46.0,40.82488344988345,41.279131054131064,0.86134,0.02067306799999999,5
18849203,Green Lake,Other neighborhoods,47.67356,-122.33344,House,Entire home/apt,2,1125,16,4.0,6.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,508.86798095703125,732.0384615384613,674.6660606060607,901.9814814814816,643.0,704.8799533799533,770.9630484330486,0.8565741935483873,0.01987589264516129,31
18855786,Southeast Magnolia,Magnolia,47.64528,-122.39709,Guest suite,Entire home/apt,1,2,2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0,140.51698303222656,121.1,120.7581818181818,121.15555555555555,121.1,120.05909090909093,121.99777777777777,0.8644238095238095,0.022035098443670163,42
18857244,Maple Leaf,Northgate,47.69565,-122.30703,House,Entire home/apt,1,30,4,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,102.89820861816406,124.0,124.0,124.68148148148147,124.0,124.1,124.24074074074072,0.8471642857142857,0.04470521941798943,28
