,listing_id,fall_price,spring_price,summer_price,winter_price,weekday_price,weekend_price
82,229990,160.0,160.9469696969697,270.33190883190883,160.0,189.20425407925407,186.4351851851852
83,231097,54.0,54.0,54.0,54.0,54.0,54.0
84,233502,60.0,60.0,60.0,60.0,60.0,60.0
85,241016,222.26923076923077,201.47878787878787,290.1794871794872,215.0,231.47785547785548,232.9858974358974
86,241032,165.0,165.0,179.7920227920228,165.0,168.69230769230768,168.7037037037037
87,243885,131.8923076923077,122.37121212121212,114.06210826210827,135.0,125.58945221445222,126.07336182336182
88,251922,79.46923076923076,78.30575757575758,97.06324786324787,83.07692307692308,83.47826340326341,85.47931623931623
89,254340,85.0,93.31727272727272,120.0,85.0,95.98863636363636,95.67
90,260613,102.15384615384616,101.48606060606062,115.23247863247863,106.0,104.92995337995339,107.50623931623932
91,261912,200.0,200.0,200.0,200.0,200.0,200.0
92,270370,195.0,195.0,195.0,195.0,195.0,195.0
93,271509,214.62307692307692,206.31636363636363,467.0980056980057,144.0,255.15664335664337,260.86207977207977
94,278830,482.64230769230767,749.7027272727273,457.53561253561253,1118.0,693.6305944055944,710.3097293447294
95,279209,150.0,150.0,150.0,150.0,150.0,150.0
96,281208,220.56538461538463,193.979696969697,220.0,241.0,217.24831002331,220.52423076923077
97,281789,99.0,99.0,99.0,99.0,99.0,99.0
98,284087,205.15384615384613,178.61909090909091,239.01851851851853,176.3846153846154,199.7910839160839,199.79695156695158
99,286080,217.16923076923075,204.77727272727273,471.74615384615385,144.0,255.58094405594406,263.2653846153846
100,299817,125.0,125.0,125.0,125.0,125.0,125.0
101,301059,160.79615384615386,142.28969696969696,302.4504273504274,94.0,172.25023310023312,177.51790598290597
102,303277,116.6923076923077,118.31818181818181,136.45584045584047,110.0,120.42832167832168,120.3048433048433
103,311790,50.0,50.0,50.0,50.0,50.0,50.0
104,317248,228.49615384615385,202.44969696969696,219.27777777777777,252.21153846153845,224.4156177156177,226.80196581196583
105,318475,136.08461538461538,135.04848484848486,132.26866096866098,140.0,135.6742424242424,136.0266381766382
106,319768,152.5,151.92424242424244,152.96296296296296,152.5,144.96212121212122,159.98148148148147
107,338091,217.51923076923077,200.2469696969697,351.8917378917379,188.55769230769232,240.8004079254079,238.3074074074074
108,340706,90.0,90.0,90.0,90.0,90.0,90.0
109,340738,195.0,195.0,195.0,195.0,195.0,195.0
110,341454,195.0769230769231,172.17121212121214,235.0,175.0,194.0317599067599,194.59230769230768
111,353039,155.0,169.18,204.0,155.0,171.0,170.59
112,353110,107.6076923076923,96.6690909090909,86.51168091168091,113.36153846153846,100.2583916083916,101.8166096866097
113,353347,217.5,216.92424242424244,217.96296296296296,217.5,209.96212121212122,224.98148148148147
114,356248,169.0,158.8969696969697,181.73846153846154,169.0,168.2177156177156,171.1
115,356608,216.28076923076924,204.3009090909091,258.7720797720798,196.0,218.68583916083918,218.99103988603989
116,368403,514.4923076923077,443.66090909090906,527.9444444444445,505.8423076923077,494.19353146853143,501.77645299145297
117,370361,85.80769230769232,75.48848484848486,106.67094017094017,85.0,87.84731934731934,88.63623931623931
118,380950,400.0,400.0,400.0,400.0,400.0,400.0
119,384797,888.2346153846154,1025.911212121212,759.0196581196581,1078.2961538461539,946.6894522144521,929.0413675213674
120,385438,183.75,183.46212121212122,183.98148148148147,183.75,179.98106060606062,187.49074074074073
121,387078,141.15384615384613,134.60606060606062,220.37321937321937,129.5,152.495337995338,160.32122507122506
122,387464,94.3076923076923,89.42969696969698,82.09287749287749,99.0,91.01561771561772,91.39951566951567
123,392140,70.99615384615385,71.59272727272727,72.0,71.25,71.47097902097903,71.44846153846154
124,392779,125.68846153846154,120.77939393939394,156.62535612535612,112.0,128.53508158508157,129.0115242165242
125,394408,150.0,150.0,150.0,150.0,150.0,150.0
126,408526,221.5,221.38484848484848,221.5925925925926,221.5,219.99242424242425,222.9962962962963
127,413733,280.8423076923077,208.0181818181818,262.9558404558405,290.45,256.9398601398601,264.1933048433049
128,421168,75.71538461538461,68.5869696969697,63.11908831908832,77.4,70.66194638694638,71.74877492877492
129,430609,303.3,364.1060606060606,502.8307692307692,225.0,349.8684149184149,347.75
130,430610,326.32307692307694,335.12636363636364,508.6623931623932,259.0,356.7201048951049,357.835811965812
131,433842,94.87307692307692,83.64060606060606,81.70797720797721,92.0,87.78414918414919,88.32668091168091
132,443942,203.07692307692307,201.45,250.0,154.75,196.9903846153846,207.64807692307693
133,445199,80.0,80.0,80.0,80.0,80.0,80.0
134,447523,50.0,50.0,50.0,50.0,50.0,50.0
135,447566,160.51538461538462,157.71575757575758,151.07635327635327,165.6,157.2455710955711,160.20817663817664
136,451012,195.0,195.0,195.0,195.0,195.0,195.0
137,461234,99.0,99.0,99.0,99.0,99.0,99.0
138,461567,78.1,75.72393939393939,83.06011396011397,80.25,78.729662004662,79.83736467236467
139,463768,396.75,396.69242424242424,396.7962962962963,396.75,395.9962121212121,397.4981481481482
140,475361,79.55384615384615,77.13636363636363,86.97521367521367,77.0,80.20664335664335,80.12606837606837
141,475496,200.0,200.0,200.0,200.0,200.0,200.0
142,490076,85.49230769230769,83.69515151515151,103.96467236467237,88.0,90.09219114219115,90.48387464387464
143,490110,275.0,275.0,275.0,275.0,275.0,275.0
144,491958,78.5,78.38484848484848,78.5925925925926,78.5,76.99242424242425,79.9962962962963
145,493591,50.0,55.0,95.0,49.0,62.25,62.25
146,496074,95.0,95.0,95.0,95.0,95.0,95.0
147,506542,113.2076923076923,145.35969696969698,167.302849002849,103.2,130.46369463869465,134.0714245014245
148,513344,120.0,120.0,120.0,120.0,120.0,120.0
149,522270,130.0,125.55151515151515,128.64387464387465,130.0,128.51806526806527,128.57962962962964
150,533443,47.27307692307692,46.484545454545454,45.55014245014245,48.0,46.798426573426575,46.855455840455846
151,544433,118.5,103.27575757575758,140.92877492877494,124.92307692307692,123.11480186480188,120.69900284900285
152,552325,249.0,199.24242424242425,249.097150997151,249.0,236.1327505827506,237.03703703703704
153,555182,283.75,283.46212121212125,283.9814814814815,283.75,279.9810606060606,287.49074074074076
154,557126,100.4,97.64878787878789,94.48803418803419,104.01923076923077,98.64516317016317,99.63286324786326
155,564220,46.25,43.406363636363636,56.97521367521367,40.0,46.74702797202797,46.56876068376069
156,564428,47.0,47.0,52.52820512820513,47.0,48.43076923076923,48.333333333333336
157,565703,138.9153846153846,143.4481818181818,224.0205128205128,101.65,144.27255244755244,159.74448717948718
158,566435,75.93461538461538,68.7409090909091,62.330769230769235,85.0,72.331993006993,73.67115384615384
159,573942,61.16153846153846,59.96787878787879,60.46866096866097,64.0,60.76317016317016,62.03586894586894
160,580815,168.98076923076923,139.46121212121213,181.67264957264956,168.0,164.16829836829837,164.8890170940171
161,587584,123.0,123.0,123.0,123.0,123.0,123.0
162,598023,99.0,99.0,99.0,99.0,99.0,99.0
163,604600,218.75,218.46212121212122,218.98148148148147,218.75,214.98106060606062,222.49074074074073
164,609252,275.0,275.0,275.0,275.0,275.0,275.0
165,609421,295.0,295.0,295.0,295.0,295.0,295.0
166,609701,95.0,96.87939393939394,100.0,95.0,96.71969696969697,96.72
167,611509,80.0,80.0,80.0,80.0,80.0,80.0
168,613020,87.76153846153846,84.06424242424242,84.1974358974359,89.0,85.91596736596736,86.59564102564103
169,631445,155.23461538461538,129.1960606060606,107.11111111111111,159.0,137.24726107226107,138.02363247863246
170,635878,103.6,101.18545454545455,113.77606837606837,101.6,100.51503496503496,109.5657264957265
171,637710,240.5,240.15454545454546,240.77777777777777,240.5,235.97727272727272,244.98888888888888
172,639130,258.75,257.77272727272725,258.9814814814815,258.75,254.88636363636363,262.24074074074076
173,649243,69.92307692307692,64.30181818181818,54.77663817663817,79.0,66.5062937062937,67.49447293447292
174,654734,185.0,176.35757575757575,181.6096866096866,185.0,182.1095571095571,181.8740740740741
175,655894,156.55769230769232,150.19757575757575,146.10712250712248,172.25,158.31340326340327,154.242792022792
176,657257,140.0,140.0,140.0,140.0,140.0,140.0
177,658540,43.5,53.487878787878785,65.9094017094017,43.5,49.57086247086247,53.62777777777778
178,661708,247.98846153846154,247.4818181818182,245.84871794871793,250.25,246.5255244755245,249.25897435897434
179,670021,98.0,98.0,98.0,98.0,98.0,98.0
180,670056,106.0,105.34878787878787,106.0,106.0,105.81439393939394,105.86
181,671828,65.0,65.0,65.0,65.0,65.0,65.0
182,674113,42.0,42.0,42.0,42.0,42.0,42.0
183,677266,64.94615384615385,64.43242424242425,67.83703703703704,65.75,64.71544289044289,66.76736467236466
184,677365,105.93076923076923,98.2830303030303,82.41908831908832,117.55,96.41305361305362,105.67839031339031
185,681866,60.0,60.0,60.0,60.0,60.0,60.0
186,689309,125.0,125.0,125.0,125.0,125.0,125.0
187,693956,150.0,150.0,150.0,150.0,150.0,150.0
188,699460,95.0,95.0,95.0,95.0,95.0,95.0
189,703058,181.65384615384613,176.78333333333333,194.92592592592592,174.28846153846155,179.42628205128204,184.3995014245014
190,704764,154.0769230769231,153.71515151515152,180.8048433048433,151.75,158.9114219114219,161.26203703703703
191,706385,150.2153846153846,141.5909090909091,141.35754985754988,164.0,148.51853146853148,150.0633903133903
192,707599,255.0,255.0,255.0,255.0,255.0,255.0
193,708774,110.25,110.07727272727273,110.38888888888889,110.25,107.98863636363636,112.49444444444444
194,710370,202.84615384615384,208.5151515151515,346.92022792022794,199.0,236.68065268065266,241.96011396011397
195,722537,225.6730769230769,208.09848484848484,238.67521367521368,225.0,224.0107808857809,224.71260683760684
196,723723,333.0,333.0,333.0,333.0,333.0,333.0
197,723846,124.6923076923077,115.2290909090909,112.85641025641026,140.0,121.86993006993006,124.51897435897436
198,729409,80.0,80.0,80.0,80.0,80.0,80.0
199,741699,141.8,140.87818181818182,140.0,140.0,140.5590909090909,140.78
200,748526,84.5,84.37014925373134,84.5925925925926,84.5,82.98507462686567,85.9962962962963
201,752483,208.58076923076925,201.97878787878787,125.92962962962963,241.33076923076925,192.13170163170165,196.77827635327637
202,755613,89.69999999999999,86.74484848484849,78.12962962962962,95.75,87.03473193473194,88.12750712250711
203,757840,414.03846153846155,351.28787878787875,554.4586894586894,360.5769230769231,397.6631701631702,442.51780626780624
204,760471,102.25,101.8469696969697,102.57407407407408,102.25,96.97348484848484,107.48703703703704
205,769213,140.0,128.1848484848485,144.53133903133903,140.0,137.41550116550115,138.94259259259258
206,777159,150.0,150.0,150.0,150.0,150.0,150.0
207,784579,208.49615384615385,203.90727272727275,195.2051282051282,213.0,205.02517482517482,205.27910256410257
208,785830,420.0,420.0,511.0826210826211,420.0,442.11538461538464,443.4259259259259
209,788146,73.14615384615385,71.4639393939394,68.03390313390314,75.0,71.88350815850816,71.93849002849004
210,789229,152.40384615384616,153.3212121212121,163.1225071225071,149.0,152.81060606060606,156.11317663817664
211,790860,324.70384615384614,292.8345454545455,251.29373219373218,334.1,308.82342657342656,292.64263532763533
212,793629,98.5,98.15757575757576,98.5925925925926,98.5,96.87878787878788,99.9962962962963
213,794633,118.0,114.50484848484848,148.25071225071224,118.0,124.62703962703964,124.75074074074075
214,797358,55.0,55.06,55.0,55.0,55.0,55.03
215,803902,280.0,280.0,278.01054131054127,280.0,279.0423076923077,279.96296296296293
216,808134,219.0846153846154,209.19848484848484,467.5008547008547,137.0,254.3761655011655,262.01581196581196
217,828298,221.3,183.02757575757573,345.2447293447293,143.7,216.10763403263402,230.52851851851852
218,841140,185.0,185.0,185.0,185.0,185.0,185.0
219,841274,95.3,94.86242424242424,95.65185185185186,95.3,89.57121212121211,100.98592592592593
220,844939,196.69230769230768,175.9287878787879,257.68091168091166,138.8346153846154,186.04900932400932,198.519301994302
221,846763,51.32692307692308,48.71,51.433048433048434,53.0,50.81730769230769,51.417678062678064
222,877203,61.75,61.69242424242424,61.7962962962963,61.75,60.996212121212125,62.49814814814815
223,879181,61.75,61.69242424242424,61.7962962962963,61.75,60.996212121212125,62.49814814814815
224,890677,178.0,172.10939393939395,176.4273504273504,178.0,176.11392773892774,176.15444444444444
225,902609,54.6,53.31787878787879,62.196296296296296,54.6,54.56893939393939,57.78814814814815
226,904057,105.0,87.31515151515151,119.05270655270655,86.0,99.44988344988344,99.23404558404559
227,909102,104.6,104.41575757575758,104.74814814814815,104.6,102.18787878787879,106.99407407407408
228,931785,263.0923076923077,269.81333333333333,424.85242165242164,180.76923076923077,271.0820512820513,298.1815954415954
229,934123,250.28846153846155,249.14969696969698,383.8202279202279,164.89999999999998,247.50023310023312,276.57896011396014
230,935432,243.48076923076923,255.2439393939394,385.8458689458689,164.89999999999998,249.20273892773892,275.53254985754984
231,935671,249.9,251.72787878787878,383.5897435897436,164.89999999999998,247.64009324009325,277.4187179487179
232,936177,248.22307692307692,245.27878787878788,388.91168091168095,164.89999999999998,246.80862470862473,276.84814814814814
233,942490,115.85,115.26272727272728,116.32222222222222,115.85,108.16136363636363,123.48111111111112
234,945833,275.0,275.0,275.0,275.0,275.0,275.0
235,948077,164.84615384615384,158.28787878787878,229.7920227920228,131.76153846153846,170.44778554778551,171.8960113960114
236,953595,151.40769230769232,141.56181818181818,123.16638176638176,164.0,144.76398601398603,145.3039601139601
237,955506,202.38461538461536,196.89151515151514,224.7871794871795,216.5,201.3219114219114,218.95974358974357
238,973859,113.84615384615384,111.46060606060607,149.86894586894587,100.0,118.97261072261072,118.61524216524217
239,977722,88.85384615384615,83.65,87.86581196581196,89.5,87.04038461538461,87.89444444444445
240,993804,89.0,89.0,89.0,89.0,89.0,89.0
241,995443,84.42307692307693,80.71545454545455,86.4,90.0,85.2131118881119,85.55615384615385
242,1000883,111.74230769230769,108.35878787878787,115.83247863247863,116.1,109.6432400932401,116.373547008547
243,1002835,165.0,127.02272727272728,154.80769230769232,128.8269230769231,143.81905594405595,144.0096153846154
244,1003890,110.71923076923076,107.37242424242424,114.03561253561253,115.13461538461539,107.76928904428904,115.86165242165242
245,1009838,73.4,68.98121212121212,80.2866096866097,79.6,73.86060606060606,77.27330484330484
246,1012003,145.0,145.0,145.0,145.0,145.0,145.0
247,1022135,60.25,60.07727272727273,60.388888888888886,60.25,57.98863636363636,62.49444444444445
248,1023693,96.08076923076922,94.68727272727273,100.25897435897436,99.0,97.26748251748252,97.74602564102564
249,1030411,275.0,275.0,268.2193732193732,275.0,273.46153846153845,273.14814814814815
250,1039766,71.48846153846154,69.87545454545455,72.9877492877493,74.0,72.00157342657343,72.17425925925926
251,1042022,89.0,92.34242424242424,110.74358974358975,89.0,95.40967365967367,95.13333333333333
252,1043194,166.54615384615386,168.83727272727273,185.0,166.0,171.53094405594408,171.66076923076923
253,1048798,192.26923076923077,158.93030303030304,255.07977207977208,183.3846153846154,187.88053613053614,206.9514245014245
254,1084117,264.5923076923077,269.099696969697,421.9478632478632,180.76923076923077,268.06369463869464,300.1408547008547
255,1090307,112.23846153846154,114.25384615384615,116.07834757834758,116.0,114.11153846153846,115.17378917378917
256,1090449,130.02692307692308,120.10272727272726,102.91652421652422,142.7,122.7152097902098,125.15787749287749
257,1097520,101.63846153846154,103.3609090909091,108.34074074074074,101.45,99.69737762237762,107.69767806267807
258,1097766,50.83076923076923,49.25181818181818,51.4037037037037,53.0,50.75052447552448,51.492621082621085
259,1100686,66.56538461538462,60.336060606060606,63.659544159544154,69.0,64.66264568764569,65.117849002849
260,1103173,150.0,150.0,150.0,150.0,150.0,150.0
261,1110749,400.28846153846155,270.2084848484849,517.5071225071225,325.0,375.4434731934732,381.05856125356127
262,1112092,,135.0,,,135.0,135.0
263,1114695,399.5192307692307,286.93969696969697,501.31054131054134,221.40384615384613,351.51369463869463,353.0729629629629
264,1121599,136.6576923076923,138.00272727272727,198.91396011396012,111.18846153846154,142.19982517482515,150.18159544159545
265,1121819,274.0,274.0,302.62307692307695,274.0,288.3115384615385,274.0
266,1122236,141.15384615384613,133.57272727272726,220.37321937321937,129.5,152.07867132867133,160.22122507122506
267,1125116,125.03846153846155,115.0,123.2051282051282,115.0,119.4423076923077,119.67948717948718
268,1136522,111.46153846153847,98.30878787878788,128.38547008547008,100.4,106.1836247086247,113.0942735042735
269,1136984,120.81153846153848,145.70363636363635,300.0,93.46923076923076,159.10104895104894,170.89115384615386
270,1141226,174.0,169.6351515151515,184.01424501424503,174.0,175.44988344988343,175.3748148148148
271,1142039,50.0,50.0,50.0,50.0,50.0,50.0
272,1145148,425.0,425.0,425.0,425.0,425.0,425.0
273,1145941,231.42307692307693,217.6346153846154,244.17663817663816,233.75,226.90384615384616,236.58831908831908
274,1146966,66.08846153846153,59.41878787878788,64.7017094017094,66.0,63.75862470862471,64.3458547008547
275,1157083,287.45384615384614,279.8454545454546,281.9478632478632,295.0,285.09965034965035,287.0239316239316
276,1159111,197.11153846153846,209.18,239.6259259259259,192.26923076923077,209.3,209.79334757834758
277,1159226,174.0,183.60969696969698,174.0,174.0,176.4848484848485,176.32
278,1163345,153.84615384615384,133.65151515151516,169.3019943019943,142.5,145.17191142191143,154.47792022792024
279,1171574,69.33461538461538,65.82151515151514,74.0,65.0,68.53152680652681,68.54653846153846
280,1175308,180.0,180.0,204.84900284900283,180.0,184.21153846153845,188.21296296296296
281,1175464,73.3576923076923,59.80151515151515,99.4894586894587,60.25,71.4815268065268,74.96780626780627
282,1184846,120.0,120.0,120.0,120.0,120.0,120.0
283,1190224,60.0,60.0,60.0,60.0,60.0,60.0
284,1190571,60.0,60.0,60.0,60.0,60.0,60.0
285,1198799,63.5,63.38484848484848,63.592592592592595,63.5,61.99242424242424,64.9962962962963
286,1200083,190.08846153846156,193.11363636363637,285.12250712250716,121.09615384615384,189.1298951048951,205.58048433048435
287,1205666,79.0,79.0,79.0,79.0,79.0,79.0
288,1209447,156.0,155.76969696969695,156.1851851851852,156.0,152.9848484848485,158.9925925925926
289,1219691,128.03846153846155,118.42121212121212,149.0,113.03846153846153,126.88752913752913,127.36153846153846
290,1220471,405.2576923076923,405.12636363636364,400.0,410.1,406.0931818181818,404.1488461538462
291,1220816,92.5,92.38484848484848,92.5925925925926,92.5,90.99242424242425,93.9962962962963
292,1246769,168.05384615384617,144.0060606060606,189.82051282051282,143.0,161.0799533799534,161.36025641025643
293,1252740,92.92307692307692,81.57484848484849,75.07464387464387,94.0,85.50588578088579,86.28039886039886
294,1255787,43.169230769230765,37.01761194029851,36.12621082621082,42.0,39.51188289322618,39.644643874643876
295,1256892,108.75,108.46212121212122,108.98148148148148,108.75,104.98106060606061,112.49074074074073
296,1260259,155.0,155.0,155.0,155.0,155.0,155.0
297,1263470,95.0,95.0,95.0,95.0,95.0,95.0
298,1273432,301.25,300.3863636363636,301.94444444444446,301.25,289.9431818181818,312.47222222222223
299,1279660,113.39615384615385,95.0909090909091,85.85270655270655,115.45,99.63776223776225,105.2571225071225
300,1289082,258.36538461538464,262.3712121212121,275.0,260.4807692307692,263.80099067599065,264.3076923076923
301,1298827,105.62692307692308,95.66818181818182,106.6034188034188,100.55000000000001,102.08024475524475,102.1440170940171
302,1301535,110.66923076923078,108.82060606060605,112.1931623931624,116.5,109.88030303030304,114.21119658119657
303,1307898,500.0,500.0,500.0,500.0,500.0,500.0
304,1309666,167.0,150.68030303030304,167.1851851851852,167.0,160.1401515151515,165.7925925925926
305,1313448,135.0,135.0,135.0,135.0,135.0,135.0
306,1349175,71.38461538461539,74.94545454545454,120.16125356125356,60.0,81.76503496503497,81.48062678062678
307,1351716,129.6153846153846,114.18878787878788,151.3105413105413,104.21538461538461,124.69131701631702,124.97373219373219
308,1355094,35.0,45.836363636363636,46.648717948717945,44.980769230769226,43.01433566433567,43.218589743589746
309,1356339,141.15384615384613,133.2,220.37321937321937,129.5,152.1923076923077,159.92122507122508
310,1356730,249.0,249.0,249.0,249.0,249.0,249.0
311,1371152,197.94230769230768,190.88666666666666,238.70028490028488,202.0,205.8679487179487,208.8966809116809
312,1407502,70.0,70.0,70.0,70.0,70.0,70.0
313,1416279,87.45384615384614,90.24727272727273,131.96296296296296,86.0,98.8597902097902,98.97225071225071
314,1416592,155.0,155.0,155.0,155.0,155.0,155.0
315,1422036,335.15,279.53696969696966,311.80199430199434,335.15,319.32540792540794,311.4940740740741
316,1427103,97.37692307692308,95.18060606060607,120.0,98.0,102.60337995337996,102.67538461538462
317,1432713,135.0,135.0,135.67806267806267,135.0,135.15384615384616,135.1851851851852
318,1432957,227.25,226.5060606060606,226.99715099715098,227.25,221.51456876456876,232.48703703703706
319,1439237,87.32307692307691,82.21757575757576,92.77777777777777,76.0,84.73263403263402,84.4265811965812
320,1450262,350.0,350.0,350.0,350.0,350.0,350.0
321,1455269,110.67307692307693,118.34242424242424,124.2136752136752,112.6923076923077,116.52505827505827,116.43568376068376
322,1461971,149.0,155.3272727272727,151.26495726495727,149.0,150.94055944055947,151.35555555555555
323,1472532,148.01923076923077,131.4909090909091,264.4159544159544,88.55769230769232,157.6416083916084,158.60028490028492
324,1483944,70.29615384615384,64.19454545454545,62.70769230769231,81.0,67.71958041958041,71.37961538461539
